lat,lng,date,crime
40.73490873,-73.98507013,11/1/15,ROBBERY
40.82389203,-73.91756703,11/1/15,ROBBERY
40.63480059,-74.03231972,11/1/15,ROBBERY
40.80175558,-73.93426006,11/1/15,ROBBERY
40.63055533,-74.14058966,11/1/15,ROBBERY
40.64538401,-73.92970434,11/1/15,ROBBERY
40.73561761,-73.99266922,11/1/15,ROBBERY
40.63960289,-73.99457144,11/1/15,ROBBERY
40.63416177,-74.02963525,11/1/15,ROBBERY
40.68708426,-73.92354502,11/1/15,ROBBERY
40.75155283,-73.87084462,11/1/15,ROBBERY
40.69431328,-73.91851337,11/1/15,ROBBERY
40.8787035,-73.87207302,11/1/15,ROBBERY
40.65033206,-73.88452948,11/1/15,ROBBERY
40.74461668,-73.90444943,11/1/15,ROBBERY
40.86947048,-73.8798608,11/1/15,ROBBERY
40.7460656,-73.86101365,11/1/15,ROBBERY
40.70039724,-73.9095727,11/1/15,ROBBERY
40.73327646,-74.00507465,11/1/15,ROBBERY
40.6929852,-73.90810426,11/1/15,ROBBERY
40.83072233,-73.82712606,11/1/15,ROBBERY
40.64735401,-74.00799064,11/1/15,ROBBERY
40.86724174,-73.86729726,11/1/15,ROBBERY
40.60934462,-73.95695565,11/1/15,ROBBERY
40.80953578,-73.90510039,11/1/15,ROBBERY
40.63622348,-73.98729364,11/1/15,ROBBERY
40.67481031,-74.0018833,11/1/15,ROBBERY
40.89371668,-73.89644056,11/1/15,ROBBERY
40.65131453,-73.96291812,11/1/15,ROBBERY
40.82311648,-73.95433516,11/1/15,ROBBERY
40.69448043,-73.91073469,11/1/15,ROBBERY
40.66729769,-73.90916338,11/1/15,ROBBERY
40.57399138,-73.9972729,11/1/15,ROBBERY
40.71005567,-74.0073994,11/1/15,ROBBERY
40.62368882,-74.15065813,11/1/15,RAPE
40.69513311,-73.94480871,11/1/15,ROBBERY
40.79748185,-73.93889813,11/1/15,ROBBERY
40.8399082,-73.93608359,11/1/15,RAPE
40.69319948,-73.97136553,11/1/15,ROBBERY
40.69106352,-73.94109793,11/1/15,ROBBERY
40.59072096,-74.083329,11/1/15,ROBBERY
40.68500884,-73.96115786,11/1/15,ROBBERY
40.67736933,-73.96741739,11/1/15,ROBBERY
40.6937808,-73.73577369,11/1/15,ROBBERY
40.66016088,-73.88427819,11/1/15,ROBBERY
40.67649109,-73.96773868,11/1/15,ROBBERY
40.73478612,-74.00395258,11/1/15,ROBBERY
40.5950641,-73.96729911,11/1/15,ROBBERY
40.67860917,-73.91675154,11/1/15,ROBBERY
40.70099603,-73.91370855,11/1/15,ROBBERY
40.62392181,-74.00726016,11/1/15,ROBBERY
40.66549697,-73.75234795,11/1/15,ROBBERY
40.60344037,-74.00184887,11/1/15,ROBBERY
40.89606872,-73.84486436,11/1/15,ROBBERY
40.8001759,-73.94745943,11/2/15,ROBBERY
40.63618837,-73.94945489,11/2/15,ROBBERY
40.8579245,-73.89195221,11/2/15,ROBBERY
40.81113019,-73.93671451,11/2/15,ROBBERY
40.60585564,-73.91276191,11/2/15,ROBBERY
40.81494509,-73.9149553,11/2/15,ROBBERY
40.69452489,-73.91889176,11/2/15,ROBBERY
40.84494123,-73.88542778,11/2/15,ROBBERY
40.65950864,-73.92119781,11/2/15,ROBBERY
40.8413785,-73.82608641,11/2/15,ROBBERY
40.68112869,-73.97436682,11/2/15,ROBBERY
40.68112869,-73.97436682,11/2/15,ROBBERY
40.69360873,-73.98882612,11/2/15,ROBBERY
40.81151666,-73.94647872,11/2/15,ROBBERY
40.69269059,-73.9399714,11/2/15,ROBBERY
40.61685983,-74.0831095,11/2/15,ROBBERY
40.58359054,-73.8263617,11/2/15,ROBBERY
40.58229215,-73.82093252,11/2/15,ROBBERY
40.81605444,-73.91194447,11/2/15,ROBBERY
40.82256992,-73.91130717,11/2/15,RAPE
40.75417103,-73.98250315,11/2/15,ROBBERY
40.79074641,-73.95063404,11/2/15,ROBBERY
40.59422882,-73.99773297,11/2/15,ROBBERY
40.7603172,-73.82716801,11/2/15,ROBBERY
40.85186005,-73.90272299,11/2/15,ROBBERY
40.7617948,-73.92498621,11/2/15,ROBBERY
40.71639827,-73.81822024,11/2/15,ROBBERY
40.84945292,-73.90599768,11/2/15,ROBBERY
40.78375071,-73.945898,11/2/15,ROBBERY
40.85147777,-73.89556651,11/2/15,ROBBERY
40.82014218,-73.91306631,11/2/15,ROBBERY
40.82529181,-73.91754,11/2/15,ROBBERY
40.6627675,-73.90752953,11/2/15,ROBBERY
40.73802819,-73.8673381,11/2/15,ROBBERY
40.663302,-73.92542498,11/2/15,ROBBERY
40.66622179,-73.94945377,11/2/15,ROBBERY
40.81856834,-73.92731395,11/2/15,ROBBERY
40.59526599,-73.75501016,11/2/15,ROBBERY
40.84133431,-73.84311988,11/2/15,ROBBERY
40.86985763,-73.91756067,11/2/15,ROBBERY
40.74716537,-73.89369454,11/2/15,ROBBERY
40.67024381,-73.86301733,11/2/15,ROBBERY
40.67866404,-73.83332477,11/2/15,ROBBERY
40.81802078,-73.92518658,11/2/15,ROBBERY
40.75570199,-73.82270785,11/2/15,ROBBERY
40.84721935,-73.93978136,11/2/15,ROBBERY
40.67834955,-73.88330925,11/2/15,ROBBERY
40.68251776,-73.95674978,11/2/15,ROBBERY
40.68545881,-73.98309448,11/2/15,ROBBERY
40.73783704,-73.86819369,11/2/15,ROBBERY
40.81973193,-73.8481928,11/2/15,ROBBERY
40.68057222,-73.9345706,11/2/15,ROBBERY
40.68604146,-73.93267224,11/2/15,ROBBERY
40.68361664,-73.98041601,11/2/15,ROBBERY
40.85943848,-73.93422112,11/2/15,ROBBERY
40.71427721,-73.99414331,11/2/15,ROBBERY
40.67964381,-73.9495842,11/2/15,ROBBERY
40.85952488,-73.92726557,11/2/15,ROBBERY
40.6012401,-73.75182645,11/2/15,ROBBERY
40.7407849,-73.85022754,11/2/15,ROBBERY
40.71006216,-73.94536265,11/2/15,ROBBERY
40.81563578,-73.89693055,11/2/15,ROBBERY
40.80919098,-73.91711924,11/2/15,ROBBERY
40.68406075,-73.97745929,11/2/15,ROBBERY
40.82156708,-73.89688524,11/2/15,ROBBERY
40.71146794,-73.79646134,11/2/15,ROBBERY
40.67949256,-73.93289878,11/2/15,ROBBERY
40.64472613,-74.07748316,11/2/15,RAPE
40.69796352,-73.91808336,11/2/15,RAPE
40.8719921,-73.88449891,11/2/15,ROBBERY
40.70465875,-73.91531961,11/2/15,ROBBERY
40.7449933,-73.98801633,11/3/15,ROBBERY
40.84945643,-73.92172824,11/3/15,ROBBERY
40.82914632,-73.91139235,11/3/15,ROBBERY
40.64865009,-73.95033556,11/3/15,RAPE
40.83136939,-73.86815295,11/3/15,ROBBERY
40.74463976,-74.00454141,11/3/15,ROBBERY
40.74456543,-73.89598671,11/3/15,ROBBERY
40.71238331,-73.87928183,11/3/15,ROBBERY
40.80080079,-73.93491837,11/3/15,ROBBERY
40.84762341,-73.93578702,11/3/15,ROBBERY
40.71250284,-73.78446444,11/3/15,ROBBERY
40.8538245,-73.90850018,11/3/15,ROBBERY
40.88338258,-73.90233331,11/3/15,RAPE
40.71054122,-73.95513369,11/3/15,ROBBERY
40.65030209,-73.94951988,11/3/15,ROBBERY
40.8399082,-73.93608359,11/3/15,RAPE
40.62322682,-74.14922697,11/3/15,ROBBERY
40.6674962,-73.89717028,11/3/15,ROBBERY
40.79576336,-73.94371764,11/3/15,ROBBERY
40.70204687,-73.87962153,11/3/15,ROBBERY
40.66346016,-73.94276234,11/3/15,ROBBERY
40.67690235,-73.90004715,11/3/15,ROBBERY
40.69377674,-73.80051454,11/3/15,ROBBERY
40.81890323,-73.89227931,11/3/15,ROBBERY
40.67667847,-73.79066219,11/3/15,ROBBERY
40.81072849,-73.92171959,11/3/15,ROBBERY
40.82403354,-73.87375708,11/3/15,ROBBERY
40.65421464,-73.95957563,11/3/15,ROBBERY
40.78731833,-73.97722572,11/3/15,ROBBERY
40.67967007,-73.93613621,11/3/15,ROBBERY
40.68101338,-73.99434453,11/3/15,ROBBERY
40.81275557,-73.93763778,11/3/15,ROBBERY
40.81104123,-73.92148803,11/3/15,ROBBERY
40.59748166,-74.06605304,11/3/15,ROBBERY
40.69610925,-73.80019742,11/3/15,ROBBERY
40.71138986,-74.00010605,11/3/15,ROBBERY
40.80374906,-73.95269773,11/3/15,ROBBERY
40.87896355,-73.87393484,11/3/15,ROBBERY
40.83930142,-73.9183647,11/3/15,ROBBERY
40.5792598,-74.0778032,11/3/15,ROBBERY
40.68141793,-73.91417735,11/3/15,ROBBERY
40.70398765,-73.91719593,11/3/15,ROBBERY
40.57565126,-73.9867508,11/3/15,ROBBERY
40.6847324,-73.96355577,11/3/15,ROBBERY
40.68758947,-73.90871386,11/3/15,ROBBERY
40.75071555,-73.82321558,11/3/15,ROBBERY
40.64138762,-73.9253702,11/3/15,ROBBERY
40.68994953,-73.85268556,11/3/15,ROBBERY
40.85270387,-73.91462869,11/3/15,ROBBERY
40.70954099,-73.79639508,11/3/15,ROBBERY
40.87714801,-73.87526899,11/3/15,ROBBERY
40.81417693,-73.89844651,11/4/15,ROBBERY
40.87306098,-73.88296033,11/4/15,ROBBERY
40.63749705,-74.01286082,11/4/15,ROBBERY
40.8273359,-73.85765691,11/4/15,ROBBERY
40.86155981,-73.92471823,11/4/15,ROBBERY
40.67552476,-73.95861095,11/4/15,ROBBERY
40.65083988,-73.94908342,11/4/15,ROBBERY
40.76018548,-73.76784259,11/4/15,RAPE
40.75604603,-73.98486687,11/4/15,ROBBERY
40.72665034,-73.99049104,11/4/15,ROBBERY
40.7560331,-73.92855527,11/4/15,ROBBERY
40.80069433,-73.94110929,11/4/15,RAPE
40.88745131,-73.84760779,11/4/15,RAPE
40.58206469,-73.96721187,11/4/15,ROBBERY
40.78405987,-73.97502051,11/4/15,RAPE
40.63036655,-73.97371261,11/4/15,RAPE
40.78277931,-73.98152068,11/4/15,ROBBERY
40.66504325,-73.89213488,11/4/15,ROBBERY
40.70494405,-74.01598643,11/4/15,ROBBERY
40.62851268,-73.89792204,11/4/15,ROBBERY
40.70348049,-73.93059524,11/4/15,ROBBERY
40.65783831,-73.92301989,11/4/15,ROBBERY
40.66245043,-73.94936291,11/4/15,ROBBERY
40.52609834,-74.18031189,11/4/15,ROBBERY
40.85931407,-73.89883309,11/4/15,ROBBERY
40.69313864,-73.93608725,11/4/15,ROBBERY
40.69222787,-73.78927553,11/4/15,ROBBERY
40.81793206,-73.90531603,11/4/15,ROBBERY
40.7639982,-73.93287141,11/4/15,ROBBERY
40.6446014,-73.94407937,11/4/15,ROBBERY
40.66626971,-73.95956471,11/4/15,ROBBERY
40.70372082,-73.93810044,11/4/15,ROBBERY
40.73022155,-74.00508164,11/4/15,ROBBERY
40.74366863,-73.87721143,11/4/15,ROBBERY
40.8138915,-73.91181366,11/4/15,ROBBERY
40.81608887,-73.91768869,11/4/15,ROBBERY
40.80520857,-73.91364208,11/4/15,ROBBERY
40.6555687,-73.91199772,11/4/15,ROBBERY
40.81856834,-73.92731395,11/4/15,ROBBERY
40.86469433,-73.89957691,11/4/15,ROBBERY
40.71088667,-74.01438272,11/4/15,ROBBERY
40.80612853,-73.95935694,11/4/15,ROBBERY
40.69831785,-73.98176047,11/4/15,ROBBERY
40.72861598,-74.00005917,11/4/15,ROBBERY
40.87698426,-73.8896612,11/4/15,ROBBERY
40.66521911,-73.92314835,11/4/15,ROBBERY
40.69051338,-73.76431695,11/4/15,ROBBERY
40.74076319,-73.86840803,11/4/15,ROBBERY
40.6606901,-73.94729896,11/4/15,ROBBERY
40.68564437,-73.9295934,11/4/15,ROBBERY
40.89922836,-73.85365418,11/4/15,ROBBERY
40.62393022,-73.99649996,11/4/15,ROBBERY
40.7650284,-73.91739079,11/4/15,ROBBERY
40.77983498,-73.80475937,11/4/15,ROBBERY
40.74007471,-73.98814713,11/4/15,ROBBERY
40.68488815,-73.92310405,11/4/15,ROBBERY
40.74617906,-73.85291852,11/4/15,ROBBERY
40.8178766,-73.86599391,11/4/15,ROBBERY
40.69885821,-73.91794522,11/5/15,ROBBERY
40.68820466,-73.90576707,11/5/15,ROBBERY
40.86512331,-73.88849864,11/5/15,ROBBERY
40.68341926,-73.87303535,11/5/15,ROBBERY
40.80629897,-73.95283318,11/5/15,ROBBERY
40.83532945,-73.87504022,11/5/15,ROBBERY
40.75362795,-73.8614743,11/5/15,ROBBERY
40.81300853,-73.95654577,11/5/15,ROBBERY
40.74916604,-73.86942725,11/5/15,ROBBERY
40.59560654,-73.75899503,11/5/15,ROBBERY
40.80454714,-73.96656408,11/5/15,ROBBERY
40.75511288,-73.866131,11/5/15,ROBBERY
40.82772414,-73.92222715,11/5/15,ROBBERY
40.85238191,-73.91351577,11/5/15,ROBBERY
40.87366844,-73.89837373,11/5/15,ROBBERY
40.66674631,-73.92073147,11/5/15,ROBBERY
40.87564389,-73.87026729,11/5/15,ROBBERY
40.70028872,-73.94115109,11/5/15,ROBBERY
40.66880609,-73.93112157,11/5/15,ROBBERY
40.88149897,-73.88651115,11/5/15,ROBBERY
40.67934979,-73.77782959,11/5/15,ROBBERY
40.67807912,-73.87412349,11/5/15,ROBBERY
40.68652664,-73.9609839,11/5/15,ROBBERY
40.74308017,-73.95473646,11/5/15,RAPE
40.87864856,-73.82408321,11/5/15,ROBBERY
40.67860917,-73.91675154,11/5/15,ROBBERY
40.65946063,-73.89845857,11/5/15,ROBBERY
40.6687174,-73.91730821,11/5/15,ROBBERY
40.69925572,-73.93929831,11/5/15,ROBBERY
40.8087499,-73.95258581,11/5/15,RAPE
40.73735238,-73.78805389,11/5/15,ROBBERY
40.66129184,-73.95528935,11/5/15,ROBBERY
40.67584778,-73.91654589,11/5/15,ROBBERY
40.83072233,-73.82712606,11/5/15,ROBBERY
40.59242149,-73.9532615,11/5/15,ROBBERY
40.68948271,-73.84419112,11/5/15,ROBBERY
40.66205773,-73.74604218,11/5/15,ROBBERY
40.88638356,-73.91398148,11/5/15,ROBBERY
40.58797535,-73.95434113,11/5/15,ROBBERY
40.82628488,-73.92070763,11/5/15,ROBBERY
40.69460248,-73.97312112,11/5/15,ROBBERY
40.86882127,-73.83822457,11/5/15,ROBBERY
40.58291702,-73.95520502,11/5/15,ROBBERY
40.59681471,-73.95039212,11/5/15,ROBBERY
40.73026107,-73.81414857,11/5/15,ROBBERY
40.81608887,-73.91768869,11/5/15,ROBBERY
40.6215765,-73.93575593,11/5/15,ROBBERY
40.8231013,-73.86969046,11/5/15,RAPE
40.63475549,-73.92856621,11/5/15,ROBBERY
40.7065276,-73.79199676,11/5/15,ROBBERY
40.64951846,-73.88071814,11/5/15,ROBBERY
40.68987164,-73.95146596,11/5/15,ROBBERY
40.67834955,-73.88330925,11/5/15,ROBBERY
40.68860537,-73.93317808,11/5/15,ROBBERY
40.81028743,-73.94737559,11/5/15,ROBBERY
40.63036655,-73.97371261,11/6/15,RAPE
40.75313267,-73.81386098,11/6/15,ROBBERY
40.82774923,-73.8658837,11/6/15,ROBBERY
40.70664088,-73.8065896,11/6/15,ROBBERY
40.75066421,-73.99086658,11/6/15,ROBBERY
40.70622201,-73.95097436,11/6/15,RAPE
40.73876315,-74.00646075,11/6/15,ROBBERY
40.75982764,-73.88045924,11/6/15,ROBBERY
40.76400512,-73.98044652,11/6/15,ROBBERY
40.75048947,-73.87733961,11/6/15,ROBBERY
40.60507713,-73.97912816,11/6/15,ROBBERY
40.67408041,-73.92922707,11/6/15,ROBBERY
40.64547984,-73.96523482,11/6/15,ROBBERY
40.56171373,-74.17225629,11/6/15,ROBBERY
40.68928981,-73.92168908,11/6/15,ROBBERY
40.84895373,-73.90643213,11/6/15,ROBBERY
40.83163186,-73.86725987,11/6/15,ROBBERY
40.63845377,-73.95165109,11/6/15,ROBBERY
40.66892692,-73.92257813,11/6/15,ROBBERY
40.82832981,-73.92088587,11/6/15,ROBBERY
40.76944623,-73.9548088,11/6/15,ROBBERY
40.78146225,-73.98430141,11/6/15,ROBBERY
40.69062201,-73.9852351,11/6/15,ROBBERY
40.71665133,-73.95581497,11/6/15,ROBBERY
40.86858934,-73.8672548,11/6/15,ROBBERY
40.81777831,-73.85727272,11/6/15,ROBBERY
40.8361283,-73.89440526,11/6/15,ROBBERY
40.70432437,-74.01035985,11/6/15,ROBBERY
40.7643219,-73.93256063,11/6/15,ROBBERY
40.69194649,-73.85604557,11/6/15,ROBBERY
40.66475956,-73.89404214,11/6/15,ROBBERY
40.82231869,-73.93858628,11/6/15,ROBBERY
40.8603401,-73.89827841,11/6/15,ROBBERY
40.84307155,-73.90953417,11/6/15,ROBBERY
40.66953785,-73.90294924,11/6/15,ROBBERY
40.82596799,-73.85682155,11/6/15,ROBBERY
40.81783276,-73.91526593,11/6/15,ROBBERY
40.82590816,-73.93742672,11/6/15,ROBBERY
40.68915578,-73.98156105,11/6/15,ROBBERY
40.76298008,-73.83118971,11/6/15,ROBBERY
40.8507549,-73.8678109,11/6/15,ROBBERY
40.68914133,-73.82085471,11/6/15,ROBBERY
40.74405511,-74.0049636,11/6/15,ROBBERY
40.75170952,-73.98640179,11/6/15,ROBBERY
40.81573205,-73.94542041,11/6/15,RAPE
40.86325582,-73.92030564,11/6/15,ROBBERY
40.65596625,-73.91505705,11/6/15,ROBBERY
40.66559972,-73.88850054,11/6/15,ROBBERY
40.7499924,-73.87203867,11/6/15,ROBBERY
40.75333523,-73.87179403,11/6/15,ROBBERY
40.66169947,-73.75680987,11/6/15,ROBBERY
40.63874829,-73.89519321,11/6/15,ROBBERY
40.75773403,-73.86371814,11/6/15,ROBBERY
40.69596173,-73.94418775,11/6/15,ROBBERY
40.76747016,-73.8148895,11/6/15,ROBBERY
40.89786017,-73.8547749,11/6/15,ROBBERY
40.82581778,-73.94897482,11/6/15,ROBBERY
40.81417693,-73.89844651,11/6/15,ROBBERY
40.81361627,-73.90399634,11/7/15,ROBBERY
40.74675458,-73.98158841,11/7/15,ROBBERY
40.68575107,-73.82773987,11/7/15,ROBBERY
40.73552022,-73.9810683,11/7/15,ROBBERY
40.71856407,-73.98820145,11/7/15,ROBBERY
40.74461514,-74.00084592,11/7/15,ROBBERY
40.8118527,-73.90225765,11/7/15,ROBBERY
40.69843159,-73.99255069,11/7/15,ROBBERY
40.70175228,-73.92351017,11/7/15,ROBBERY
40.71912887,-73.84210884,11/7/15,ROBBERY
40.86565846,-73.89131056,11/7/15,ROBBERY
40.6577042,-73.96235593,11/7/15,ROBBERY
40.74164174,-73.85488807,11/7/15,ROBBERY
40.69948866,-73.78824639,11/7/15,ROBBERY
40.83222762,-73.86739962,11/7/15,ROBBERY
40.67678812,-73.98347522,11/7/15,ROBBERY
40.62248823,-73.91162347,11/7/15,ROBBERY
40.61598391,-73.99336672,11/7/15,ROBBERY
40.71864087,-73.8550608,11/7/15,ROBBERY
40.74973062,-73.89857723,11/7/15,ROBBERY
40.63511431,-74.02924656,11/7/15,ROBBERY
40.5839212,-74.09507512,11/7/15,ROBBERY
40.70426739,-73.89355376,11/7/15,RAPE
40.8665133,-73.89263243,11/7/15,ROBBERY
40.8231013,-73.86969046,11/7/15,RAPE
40.69288529,-73.78855224,11/7/15,ROBBERY
40.8007838,-73.96546434,11/7/15,ROBBERY
40.63948303,-73.94544926,11/7/15,ROBBERY
40.76930609,-73.91550818,11/7/15,RAPE
40.68891139,-73.98093009,11/7/15,ROBBERY
40.69471844,-73.7513018,11/7/15,ROBBERY
40.71918772,-74.00158153,11/7/15,ROBBERY
40.875508,-73.87649065,11/7/15,ROBBERY
40.6788066,-73.92034939,11/7/15,ROBBERY
40.87453051,-73.87613811,11/7/15,ROBBERY
40.74563069,-73.99824751,11/7/15,ROBBERY
40.59371983,-73.98320052,11/7/15,ROBBERY
40.88162236,-73.87830915,11/7/15,ROBBERY
40.7293859,-73.74422691,11/7/15,ROBBERY
40.64944812,-73.96307773,11/7/15,ROBBERY
40.6827524,-73.89197643,11/7/15,ROBBERY
40.64702004,-73.95812413,11/7/15,ROBBERY
40.68357505,-73.92148666,11/7/15,ROBBERY
40.65543233,-73.95006742,11/7/15,ROBBERY
40.80767411,-73.95291168,11/7/15,ROBBERY
40.67974978,-73.87838188,11/7/15,ROBBERY
40.67220165,-73.98378638,11/7/15,ROBBERY
40.8541201,-73.88880989,11/7/15,ROBBERY
40.82015208,-73.89227367,11/7/15,ROBBERY
40.68292512,-73.80934091,11/7/15,ROBBERY
40.83802267,-73.86823734,11/7/15,ROBBERY
40.68481085,-73.86814707,11/8/15,ROBBERY
40.75533854,-73.99117996,11/8/15,ROBBERY
40.76877706,-73.82753235,11/8/15,ROBBERY
40.63321729,-73.92258713,11/8/15,ROBBERY
40.66173814,-73.88330226,11/8/15,ROBBERY
40.75604354,-73.98694954,11/8/15,ROBBERY
40.6837673,-73.97874298,11/8/15,ROBBERY
40.74498524,-73.98992183,11/8/15,ROBBERY
40.68380048,-73.9521266,11/8/15,ROBBERY
40.76304487,-73.98301703,11/8/15,ROBBERY
40.65855569,-73.99633596,11/8/15,ROBBERY
40.76029679,-73.92179691,11/8/15,ROBBERY
40.87235619,-73.86823439,11/8/15,ROBBERY
40.66961517,-73.90683872,11/8/15,ROBBERY
40.7481646,-73.87222263,11/8/15,ROBBERY
40.59197281,-73.79606223,11/8/15,ROBBERY
40.82742105,-73.91290142,11/8/15,ROBBERY
40.74530132,-73.99848932,11/8/15,ROBBERY
40.74593069,-73.89125326,11/8/15,ROBBERY
40.74866303,-73.98810951,11/8/15,ROBBERY
40.64916941,-73.94550982,11/8/15,ROBBERY
40.6717233,-73.9517207,11/8/15,ROBBERY
40.77902743,-73.91478814,11/8/15,ROBBERY
40.8452192,-73.82125485,11/8/15,ROBBERY
40.81047604,-73.95188015,11/8/15,ROBBERY
40.75986976,-73.82897041,11/8/15,ROBBERY
40.82748474,-73.829765,11/8/15,ROBBERY
40.73014488,-73.86235659,11/8/15,ROBBERY
40.81039602,-73.92531074,11/8/15,RAPE
40.68112456,-73.95991265,11/8/15,ROBBERY
40.75724296,-73.9083513,11/8/15,ROBBERY
40.84586773,-73.91588803,11/8/15,ROBBERY
40.68294102,-73.8073506,11/8/15,ROBBERY
40.67561587,-73.92665498,11/8/15,ROBBERY
40.69796352,-73.91808336,11/8/15,RAPE
40.86544894,-73.86685252,11/8/15,ROBBERY
40.82406927,-73.92814258,11/8/15,ROBBERY
40.83294176,-73.93543259,11/8/15,ROBBERY
40.68492987,-73.95532759,11/8/15,ROBBERY
40.7564466,-73.86832291,11/8/15,ROBBERY
40.68331134,-73.91726848,11/8/15,ROBBERY
40.84768881,-73.93493033,11/8/15,ROBBERY
40.82146607,-73.91810115,11/8/15,ROBBERY
40.71083157,-73.79825598,11/8/15,ROBBERY
40.66776155,-73.79114798,11/8/15,ROBBERY
40.59581718,-73.94203174,11/8/15,ROBBERY
40.5986582,-73.75872835,11/8/15,ROBBERY
40.83143908,-73.92016307,11/8/15,ROBBERY
40.67664718,-73.77693008,11/8/15,ROBBERY
40.81639185,-73.89529641,11/8/15,RAPE
40.69188256,-73.99244324,11/8/15,ROBBERY
40.65543823,-73.93949315,11/8/15,ROBBERY
40.70894179,-73.92497716,11/8/15,ROBBERY
40.67252395,-73.93355469,11/8/15,ROBBERY
40.76502408,-73.98483595,11/9/15,ROBBERY
40.60172195,-73.99343295,11/9/15,ROBBERY
40.82741405,-73.87794577,11/9/15,ROBBERY
40.72618713,-73.7352339,11/9/15,RAPE
40.70017737,-73.90920513,11/9/15,ROBBERY
40.755789,-74.00198666,11/9/15,ROBBERY
40.6324682,-73.94726361,11/9/15,ROBBERY
40.63369786,-73.96101839,11/9/15,ROBBERY
40.70704748,-73.7926119,11/9/15,RAPE
40.63068216,-73.97355757,11/9/15,ROBBERY
40.63590044,-74.02449096,11/9/15,ROBBERY
40.83090012,-73.94136802,11/9/15,ROBBERY
40.60846586,-73.99245988,11/9/15,ROBBERY
40.85518561,-73.90151076,11/9/15,ROBBERY
40.64652951,-73.96033343,11/9/15,ROBBERY
40.80865379,-73.94063264,11/9/15,ROBBERY
40.82280248,-73.90032662,11/9/15,ROBBERY
40.72373066,-73.81040029,11/9/15,ROBBERY
40.86563875,-73.88791931,11/9/15,ROBBERY
40.78375071,-73.945898,11/9/15,ROBBERY
40.84244507,-73.91219867,11/9/15,ROBBERY
40.84699513,-73.93623943,11/9/15,ROBBERY
40.57390632,-73.9993859,11/9/15,ROBBERY
40.64459028,-74.00190046,11/9/15,ROBBERY
40.74487121,-73.89419262,11/9/15,ROBBERY
40.70042619,-73.82878751,11/9/15,ROBBERY
40.74912119,-73.98616772,11/9/15,ROBBERY
40.58036852,-73.9676051,11/9/15,ROBBERY
40.69340475,-73.78893284,11/9/15,ROBBERY
40.69232245,-73.81219887,11/9/15,ROBBERY
40.63594084,-73.9624835,11/9/15,ROBBERY
40.65935625,-73.75982077,11/9/15,ROBBERY
40.67151496,-73.90733715,11/9/15,ROBBERY
40.63724855,-73.95103584,11/9/15,ROBBERY
40.7990088,-73.95240854,11/9/15,ROBBERY
40.79891413,-73.9433538,11/9/15,ROBBERY
40.67491593,-73.95281073,11/9/15,ROBBERY
40.68200198,-73.78841008,11/9/15,ROBBERY
40.84901334,-73.91612984,11/9/15,ROBBERY
40.82433887,-73.87437074,11/9/15,ROBBERY
40.7191563,-73.98310036,11/9/15,ROBBERY
40.83817811,-73.94493941,11/9/15,ROBBERY
40.84126972,-73.9228474,11/9/15,ROBBERY
40.6855203,-73.9742822,11/9/15,ROBBERY
40.68379864,-73.9618905,11/9/15,ROBBERY
40.80465252,-73.95379879,11/9/15,ROBBERY
40.85725828,-73.92809227,11/9/15,ROBBERY
40.8331546,-73.90913931,11/9/15,ROBBERY
40.87121719,-73.8891718,11/9/15,ROBBERY
40.70705358,-73.81215737,11/9/15,ROBBERY
40.8188559,-73.82285031,11/9/15,ROBBERY
40.75099905,-73.99062471,11/9/15,ROBBERY
40.6781031,-73.95400543,11/10/15,ROBBERY
40.69205005,-73.84289056,11/10/15,ROBBERY
40.72815345,-73.98200847,11/10/15,ROBBERY
40.71946628,-73.98193145,11/10/15,ROBBERY
40.65816813,-73.89572136,11/10/15,ROBBERY
40.74812842,-74.00122853,11/10/15,ROBBERY
40.85771491,-73.90319884,11/10/15,ROBBERY
40.67900225,-73.86998645,11/10/15,ROBBERY
40.70704748,-73.7926119,11/10/15,RAPE
40.68834689,-73.91206984,11/10/15,ROBBERY
40.66269184,-73.87160059,11/10/15,ROBBERY
40.70059059,-73.8077432,11/10/15,ROBBERY
40.86001236,-73.888171,11/10/15,ROBBERY
40.84494525,-73.88395674,11/10/15,ROBBERY
40.62096496,-74.02910708,11/10/15,ROBBERY
40.86432972,-73.86739346,11/10/15,ROBBERY
40.67460182,-73.93861415,11/10/15,ROBBERY
40.59763735,-73.78658888,11/10/15,ROBBERY
40.68081223,-73.94768326,11/10/15,ROBBERY
40.63548813,-73.98985549,11/10/15,ROBBERY
40.69939294,-73.79450024,11/10/15,ROBBERY
40.81035186,-73.92494233,11/10/15,ROBBERY
40.84570715,-73.91039803,11/10/15,ROBBERY
40.61258927,-74.16438091,11/10/15,ROBBERY
40.69638223,-73.74523706,11/10/15,ROBBERY
40.71356227,-73.79650184,11/10/15,ROBBERY
40.71176563,-73.79562358,11/10/15,ROBBERY
40.81751476,-73.94842482,11/10/15,ROBBERY
40.63305252,-73.88898726,11/10/15,ROBBERY
40.71528777,-73.97647116,11/10/15,ROBBERY
40.73019829,-73.98196462,11/10/15,ROBBERY
40.8203154,-73.8908246,11/10/15,ROBBERY
40.85616296,-73.84439712,11/10/15,RAPE
40.67578733,-73.81695016,11/10/15,ROBBERY
40.72622137,-73.72639805,11/10/15,ROBBERY
40.66487274,-73.90416356,11/10/15,ROBBERY
